"Y","E1","E2","E3","E4","G1","G2","G3","G4","G5","G6","G7","G8","G9","G10","G11","G12","G13","G14","G15","G16","G17","G18","G19","G20"
31.6725580865196,20.2074466552585,20.5429385509342,20.0083429936785,21.4894047623966,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
32.3439544624943,23.5834487271495,21.3366165605839,22.2922012140043,20.6543628568761,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0
33.8182843064419,24.7269018925726,24.8376376368105,22.3410738515668,21.7460966657382,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
32.8716657739244,22.4660498730373,23.3440021274146,21.4797133777756,20.5414970009588,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0
32.8111527975566,23.5412148409523,23.0047706502955,20.6801688985433,22.0487948611844,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,1,1,0,0,0
33.1178089115637,23.9071770221926,23.3577306196094,23.3025876036845,21.9981735304464,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,1,1,1,0,0
33.7935723352122,23.2132021314465,22.0642443571705,21.6604336432647,24.0236981469207,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,1
32.1373727516408,20.0431129033677,20.826147897169,23.1678935908712,22.1359645982739,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
32.8260818845105,20.212469608523,23.2652922836132,21.9399189588148,23.4466513653751,0,0,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0
33.0525233397524,23.0387168901507,20.2127814514097,21.0326758108567,23.2422510825563,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0
34.3930712976623,22.7123629057314,23.9715594868176,21.4532068255357,22.9895993415266,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0
33.7746512436793,22.0270764152519,21.9676502083894,23.1613336212467,22.9068051395006,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,1,0
33.2456649184161,20.4988430871163,24.7723781771492,24.4635963835754,21.4176185661927,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1
33.1974601289059,23.283536862582,23.5486218042206,21.1849842057563,21.4694106567185,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.1048824057575,20.7819564815145,24.900798528688,24.7950873419177,24.1295891930349,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
33.6297554464251,24.9310462956782,24.9730147502851,24.9672487669159,20.7934424770065,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
33.4331518061413,24.9110037833452,22.4325181171298,21.7363956733607,22.4452419043519,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
31.6383790543367,20.4481700260658,20.2198569464963,20.9168658964336,20.2203248557635,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
32.1046244494066,22.1813272859436,21.9253727479372,24.1578634188045,20.2316050080117,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1
33.5770452424201,20.2664487552829,24.8014024423901,22.5990741339047,23.0916262976825,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0
34.0488254107944,23.4514917968772,24.1309737262782,21.7341476003639,22.7490181184839,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0
34.5214685880347,21.4667154464405,24.2228803108446,23.1945783493575,23.140928898938,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
33.7102922691469,24.5910730795003,24.6746457985137,24.2530777549837,24.7012835601345,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0
33.8445298818488,21.4883201790508,21.3434722146485,21.1327903741039,24.6991536626592,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,1
32.5558225733229,23.0958397651557,20.1681661733892,20.3663668083027,21.034400856588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
32.958703230142,21.5949006762821,20.8844837185461,22.8362747828942,24.6287433756515,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
34.1019683756344,22.3605282208882,24.5561505598016,22.5950497179292,21.1581863334868,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0
32.0167742689838,23.7820301693864,20.4446341283619,24.1492063039914,22.0988504413981,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0
33.8739348444682,24.4211674772669,24.9377921549603,20.0238658674061,22.4911498173606,1,0,1,0,0,0,0,1,1,1,0,1,0,1,1,0,0,1,0,0
33.3363396507461,20.5008529149927,21.6921382921282,23.4605513559654,24.9347042408772,0,0,1,0,0,0,1,0,1,1,1,0,1,0,1,1,0,0,1,1
33.0071385249369,21.7590053123422,23.435429034289,20.1994814083446,20.5386611830909,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
33.1669988641002,23.8409107527696,21.2289512366988,23.0792559974361,23.0019330454525,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0
33.57276763261,24.3133598880377,20.1639453135431,24.502467190614,24.6936291700695,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1
33.1629044270942,22.4656624498311,20.9799779125024,21.7696173198055,24.100567769492,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
33.5154431591069,24.7405244340189,22.1217858977616,22.4030893330928,23.7278006668203,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0
33.6137399615032,22.9185272392351,22.603953264188,22.3785397096071,21.2564123328775,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,0
33.7691132775149,20.9402030974161,21.6190800373442,23.8511007931083,24.6484803629573,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
32.7800337660009,22.1371879836079,21.5751314198133,22.2522918996401,21.6236478148494,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0
32.5953391772374,20.5753914790694,22.1535420161672,24.9312137241941,20.6583609024528,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
32.459354724887,22.8403546393383,20.32741549192,23.5485638328828,20.0924827449489,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0
33.6426355831763,24.6933603705838,23.7237468454987,24.6635159279685,21.234605734935,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0
32.3013582295961,22.5848607288208,20.7103658525739,23.31849175971,24.8772864928469,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0
33.2082355671044,22.7742556319572,23.7647921149619,22.9058611241635,21.5237445163075,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
32.9949955531357,24.9368615902495,22.9444157949183,24.7755150776356,22.2735838103108,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0
33.4224215516549,22.8282253898215,24.7722638759296,20.1381526875775,20.946054974338,0,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0
32.8700596230744,24.9576034978963,21.9655255204998,21.5826790756546,23.0365768948104,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0
33.0946339200469,20.8576859952882,24.1609448567033,21.1721499753185,20.6813618866727,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1
32.3954015797031,21.3146695273463,20.7021302171052,23.5668156750035,21.2490496831015,1,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1
32.5897875380893,24.2043678287882,22.6014270761516,22.2065273032058,21.4969417930115,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0
33.5678569718197,22.4595020175911,24.0007547906134,20.6520476355217,24.7219345264602,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0
32.9149086518286,24.5020967081655,22.713340932969,20.4819800774567,22.4564982880838,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0
33.4937607244327,24.3797860026825,23.7358616536949,20.9864543948788,21.2091900757514,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
33.3966540434539,23.9748124603648,20.5193211510777,23.0841508856975,21.5206424961798,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0
32.6840178307744,22.3276716808323,20.4612322000321,23.459847853519,24.5585989928804,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
33.3471547475283,24.661983915139,23.6131183546968,23.4555231023114,22.6257105905097,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0
33.9913212708527,23.0537612782791,24.2478094715625,22.7568129019346,20.114741649013,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1
33.0393216764364,20.8495084068272,20.8984560729004,24.9358106730506,24.5614122506231,0,0,1,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0
33.0075150255671,20.9691836370621,21.990456271451,21.5163449780084,23.5923010099214,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0
33.6834068399387,22.5475992145948,20.7137971615884,24.3462321779225,24.6664316568058,1,1,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0
32.6896759719947,24.6804968279321,20.5704641097691,21.8340797140263,23.1613237422425,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
32.6430783075953,20.7821238599718,20.2788250427693,24.5466883282643,21.6628114844207,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0
33.5878013214855,23.2403793861158,23.3674758358393,24.4774369883817,24.4018986809533,0,0,1,1,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,1
32.6366462784827,22.3268809402362,23.1451442535035,22.9759170743637,22.0789093675558,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
33.3720504127472,20.256198393181,22.0459708559792,24.3475971568841,21.841372839408,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0
32.3508833247768,21.7603638162836,23.6699484090786,23.2714522932656,20.6955107278191,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0
32.2301388997509,23.6875986831728,20.0110958830919,24.9307398882229,22.0246934331954,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
32.9454530075456,23.0703641241416,24.6359590627253,24.5489045162685,20.3816034167539,1,1,0,0,0,0,0,1,1,1,1,0,1,0,1,0,1,0,0,0
32.8552195104053,23.3909726818092,21.3068384933285,24.7640738659538,23.9577182696667,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
33.7421485885507,24.9661363568157,21.3434907910414,22.1942639234476,24.9023053434212,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
33.9223489934509,20.554485936882,23.7582366052084,21.3417131837923,24.3608417245559,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
33.7736053344403,24.2763010121416,24.3720572593156,24.6365345839877,22.293077702634,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
32.949717302803,24.8201279749628,22.9623047448695,20.6615402991883,23.9345340919681,1,0,1,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1
33.3773293187574,23.3842482825276,20.7697660964914,21.2200049159583,21.2624700192828,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0
32.7807194246763,22.1240743750241,21.0079894657247,20.7380126870703,23.6024518730119,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1
33.5220598693548,24.4277761818375,21.2878579751123,20.3302420803811,22.1050136873964,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0
32.3074219523639,23.9603813190479,21.1969792260788,24.6204606955871,20.7304853992537,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1
32.7024536173738,22.9419518890791,24.3155189557001,23.2099584722891,20.1025832199957,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0
32.4691444361586,24.0809429704677,20.3002840932459,22.9162685782649,22.6093153492548,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
33.1049281671903,23.7375410157256,21.7683239898179,23.8778097729664,22.4246795964427,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,1
33.8022299893188,23.5964641731698,24.027326622745,21.7214759544004,21.5287911181804,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,1,0,1,0,0
33.4385588043537,20.804009566782,24.2154262773693,20.8870503830258,21.747037289897,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
33.0670824907547,22.9180889285635,21.1188894696534,24.0369192429353,22.3748044308741,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1
34.1442520218073,24.9694784579333,24.7609179432038,22.2729904588778,21.1857100203633,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
31.9590065461257,22.0402333559468,20.0285656726919,24.2142508912366,21.1530713841785,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
33.8737392693171,24.4389355985913,23.4804742014967,24.4199875334743,21.6778629494365,0,0,0,1,0,0,1,0,0,0,1,0,1,1,1,1,1,0,0,0
33.4760339533965,23.1941077183001,24.6082064590883,21.4131490432192,22.0396859978791,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1
32.6858976112704,23.8651514612138,22.2409086371772,22.0075697288848,20.4021283844486,1,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0
32.9009148893401,24.0052727307193,20.4821121157147,21.7968384269625,21.9207757664844,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,1,0,0
31.8498642960609,22.5657967629377,20.9122942760587,21.5139672940131,20.3571302036289,1,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0
32.3918964849592,22.1183187724091,23.392282727873,21.5690616553184,23.0471824714914,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0
34.2935515690116,20.9497510257643,24.7769916744437,21.8684238370042,24.5621513295919,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
33.5518179462933,22.6919953222387,22.7603500639088,23.4121588757262,21.5253878908698,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,1,0,0,1,0
33.4856159576247,24.9487031262834,20.5020554887597,21.5898928011302,24.8287682363298,0,1,0,1,0,0,1,0,1,1,0,1,0,0,0,1,1,0,0,0
34.458347474926,21.7401111207437,24.215609326493,20.3685834968928,22.4259692197666,0,0,0,0,1,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0
32.6657700222029,20.7379770430271,20.0615287385881,20.3519806289114,22.0506022777408,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0
31.8934483379189,20.5203829798847,20.5772848555353,20.1148263434879,20.5810306675266,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0
33.2347010177924,20.6226628564764,23.8286355312448,20.361468574265,24.9303207802586,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
33.1978002904574,20.0246319163125,21.6012800415047,20.1351976545993,23.5586032446008,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0
33.8863955191227,22.448023930192,21.5943453391083,20.0427550717723,24.6254843485076,1,1,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0
33.1851501552884,22.604025673354,20.623022057116,24.7589545510709,24.9270248832181,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1
33.4718758460487,22.7856912848074,24.3972872663289,22.6026257569902,23.1060438894201,0,1,1,1,0,1,1,0,1,1,0,0,1,0,0,1,0,0,0,1
33.8492769022236,23.714881837368,23.4777042793576,23.7898044427857,23.214708318701,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,1,1,0,0,0
32.6640968110187,23.6324171174783,21.6899950243533,24.2629250627942,20.6014079623856,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0
33.349181843029,23.2583714893553,20.8362266293261,23.3816378028132,22.9505910433363,0,0,0,1,1,1,1,0,0,0,0,1,0,1,0,0,1,1,0,1
33.414536565257,23.4718543523923,24.4266170833725,23.2353363570292,23.7414086121134,0,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1
33.4308107544862,21.4321290352382,24.4326640688814,20.5882317130454,22.2682745906059,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
32.3630792650883,22.4856524984352,21.2760927458294,24.2928189551458,21.0350756498519,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
34.050296273647,21.5504912298638,24.8314145463519,21.9461942568887,22.833919491386,0,0,0,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0
32.9032385262331,23.8602650875691,21.3771638274193,22.0104096550494,24.6435913443565,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0
32.9727735871679,20.5767485371325,24.2342506290879,24.6684924140573,21.0341403691564,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0
33.2470847387196,21.8845532205887,23.2431314513087,21.4691620017402,20.9707335510757,0,0,0,1,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0
32.9668735217078,24.8067326436285,22.98606664408,20.3440586151555,21.4969188394025,0,1,0,1,0,1,0,0,0,0,0,1,1,0,1,0,1,1,1,0
32.9376549570271,22.3415818461217,23.495560977608,23.6132663453463,20.8719134121202,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1
34.2631964765792,22.68035480869,24.0651886397973,24.3700906867161,23.4828896995168,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,1,1,0
32.926750002387,23.332902721595,23.9701878570486,22.7530089206994,21.7760509636719,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,1,0
32.800704601815,21.3853076298255,23.7420365773141,24.7707278002053,22.5803308084141,0,0,1,0,0,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0
33.0803483525134,24.4062911113724,24.9067048274446,20.5019198416267,21.2290170043707,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
31.9146991082347,22.2476948145777,22.6062569615897,22.9341715318151,22.4377688986715,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
33.2572577539863,22.355062419083,23.3704028499778,21.726074727485,23.2379063160624,0,0,0,0,1,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0
33.1772019344567,20.0260618736502,21.9231721886899,24.770608759718,23.3326215483248,0,1,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0
33.8139965021814,23.0893092462793,22.4798767291941,22.5886366062332,24.9942683044355,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,1
33.513382528183,21.2082183174789,22.6573987479787,23.3774336532224,24.5895210816525,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
33.2123545831979,21.9563130068127,24.4136445363984,24.876536463853,21.7501689610071,1,1,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0
33.278597107566,22.0475842535961,23.0058394430671,22.5629690941423,21.030796461273,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0
33.7062920960625,23.4314242529217,23.570188152371,24.7117203683592,23.6801027122419,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1
34.093805826906,22.6984642620664,24.7208519023843,20.258976345649,22.1938011865132,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0
33.5436525599198,23.9246997830924,24.6614769147709,24.3330740043893,20.8212455082685,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1
33.5378763848471,24.6838737349026,23.8465111993719,24.4406690704636,23.6477194866166,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
33.2701969119389,22.8818990616128,21.5837469813414,20.2084407396615,24.3652385042515,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0
32.572895951223,24.6058402128983,23.5634094150737,24.7755449265242,21.8808307789732,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
33.4533383080993,22.799586270703,24.7930759633891,23.3083122642711,21.2288563454058,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
32.4557568809006,23.5311553860083,22.4414326925762,22.0059339550789,21.9386709097307,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
32.8297389551365,24.2500126466621,21.3523809448816,23.6225913860835,21.4598719310015,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,1,0,0
33.7551463155497,22.0044660218991,24.6455538622104,21.993706348585,24.7173325181939,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
34.5379018402135,23.4820713521913,23.3057196706068,23.8125780166592,24.7225558455102,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33.7615797659496,20.570945518557,23.1777998653706,23.5095204517711,23.2931416179053,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,1,1,1,1
33.4125169642419,23.0990401201416,23.175682699075,22.08818993764,20.615395444911,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
34.3298752470858,22.1737421164289,24.7496471810155,23.7914537929464,22.9735999810509,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
33.268941198312,22.9311628662981,20.664999949513,23.84324917919,22.4202072853222,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1
32.2846523766495,21.3571092078928,22.7271279622801,23.2223215431441,20.5916865041945,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0
32.2718597926498,20.4042961832602,20.9020526963286,22.464773573447,23.6075308325235,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0
33.5299054847777,21.1864137719385,21.6048159694765,23.4796996426303,23.2137595035601,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0
33.6421044656367,23.615588163957,20.0020485429559,24.5498671359383,24.0859277523123,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0
32.5070232141998,22.1584115165751,21.4089280203916,21.5767757967114,20.7405703945551,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1
33.3058514073393,20.825857995078,24.2220729147084,22.8292197640985,21.6360341873951,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
32.1669490704475,22.3138190608006,22.2960090392735,24.7727716830559,20.8674033056013,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0
32.2836285652123,21.8803542398382,22.2522987087723,21.1375323182438,21.254716143012,0,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
33.1663634258523,20.9524737147149,23.0111842683982,22.6612599403597,21.2901495874394,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0
34.078460781334,21.3109549717046,24.1552351880819,21.7235406232066,20.5261573346797,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1
32.7673902233761,23.1111624732148,21.8912069313228,21.5609412640333,23.1453847256489,0,1,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0
32.2202245737469,23.4699298662599,23.1810810032766,21.9570118968841,20.6105037720408,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1,0
33.5041270097531,21.8704781425186,24.0179266012274,21.2506413261872,20.4782656405587,0,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,1,0
33.8326801498328,22.8096365300007,21.8409816175699,22.357055201428,24.8161969881039,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
33.8472133179857,24.135389609728,23.1444080895744,20.5282305844594,23.432513512671,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0
34.2233660889671,24.5548740634695,24.477629220346,20.9485300281085,24.1774763795547,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
33.4836750405736,20.7433394063264,22.9107951850165,20.3773022233509,22.4942330573685,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,1,0,0
32.6611611048471,24.006446977146,20.3954744699877,22.4130012735259,20.5909359001089,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0
34.6098578041373,23.0110449681524,24.0811471256893,22.0504024275579,24.6895440109074,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1
32.9970940282331,23.0445917986799,21.6647655214183,21.7836611601524,23.1158537743613,0,0,0,0,1,0,1,0,1,1,1,0,1,0,1,1,1,0,1,0
32.338804444334,21.582577828085,21.3895620487165,22.5580521440133,23.5556347342208,1,1,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1
33.7239236487346,24.1116535500623,24.2018698598258,20.0542520312592,22.5291342847049,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1
33.3427906323034,24.2929506057408,21.1268561705947,23.4093845169991,24.1870696144179,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
33.7743305542374,20.4846886324231,21.1885068705305,20.2001920575276,24.7913793206681,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0
33.4843779919151,24.1910834179725,23.6028286628425,24.791219466133,23.7816910201218,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
32.1594746774826,22.3738484526984,20.3469529200811,21.9878012256231,20.1533433771692,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
33.5837388185989,23.2177192682866,22.5964404840488,20.8239936258178,22.7568172186147,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0
33.8069231621584,22.4219379294664,23.8377644727007,20.6490108324215,24.1920246195514,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
32.7258661853061,24.5163030002732,24.3418398464564,23.9255171059631,20.6514762353618,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
32.2751644064986,22.1186423872132,22.1994013723452,20.3087360714562,20.2966768946499,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0
33.1695313371872,20.3349789220374,22.1923246688675,24.6947922196705,22.8970037424006,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
32.942478344269,20.2509830798954,23.7479428201914,23.1872833822854,21.1320701648947,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1
32.9695482690418,23.3878997992724,24.3089249974582,23.5064365528524,22.316074797418,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0
32.5184204317309,20.4016906779725,21.46889272728,21.534441387048,20.0759061716963,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0
32.5564947351255,20.1903786684852,21.059067788301,24.8843151028268,23.727663961472,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
33.0337657623973,20.5091180279851,20.9118083701469,23.2479467056692,23.4486183221452,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0
